-1,1382,HCPCS,-1,Allowed Amount (Medicare),1382,114.08
-1,1382,HCPCS,-1,Charged Amount (Medicare),1382,658.53
-1,1382,HCPCS,-1,Payment Amount (Medicare),1382,89.81
-1,1402,HCPCS,-1,Allowed Amount (Medicare),1402,241.61
-1,1402,HCPCS,-1,Charged Amount (Medicare),1402,1410.92
-1,1402,HCPCS,-1,Payment Amount (Medicare),1402,191.39
-1,1630,HCPCS,-1,Allowed Amount (Medicare),1630,183.17
-1,1630,HCPCS,-1,Charged Amount (Medicare),1630,1061.67
-1,1630,HCPCS,-1,Payment Amount (Medicare),1630,144.36
-1,0184T,HCPCS,-1,Allowed Amount (Medicare),0184T,935.49
-1,0184T,HCPCS,-1,Charged Amount (Medicare),0184T,3026.58
-1,0184T,HCPCS,-1,Payment Amount (Medicare),0184T,744.08
-1,1922,HCPCS,-1,Allowed Amount (Medicare),1922,162.87
-1,1922,HCPCS,-1,Charged Amount (Medicare),1922,1042.37
-1,1922,HCPCS,-1,Payment Amount (Medicare),1922,128.86
-1,0192T,HCPCS,-1,Allowed Amount (Medicare),0192T,1331.83
-1,0192T,HCPCS,-1,Charged Amount (Medicare),0192T,3059.56
-1,0192T,HCPCS,-1,Payment Amount (Medicare),0192T,1056.49
-1,1953,HCPCS,-1,Allowed Amount (Medicare),1953,21.04
-1,1953,HCPCS,-1,Charged Amount (Medicare),1953,95
-1,1953,HCPCS,-1,Payment Amount (Medicare),1953,16.83
-1,1999,HCPCS,-1,Allowed Amount (Medicare),1999,112.65
-1,1999,HCPCS,-1,Charged Amount (Medicare),1999,493.2
-1,1999,HCPCS,-1,Payment Amount (Medicare),1999,90.12
-1,0214T,HCPCS,-1,Allowed Amount (Medicare),0214T,125.61
-1,0214T,HCPCS,-1,Charged Amount (Medicare),0214T,342.32
-1,0214T,HCPCS,-1,Payment Amount (Medicare),0214T,100.35
-1,0249T,HCPCS,-1,Allowed Amount (Medicare),0249T,494.31
-1,0249T,HCPCS,-1,Charged Amount (Medicare),0249T,1929
-1,0249T,HCPCS,-1,Payment Amount (Medicare),0249T,395.45
-1,0256T,HCPCS,-1,Allowed Amount (Medicare),0256T,1819.11
-1,0256T,HCPCS,-1,Charged Amount (Medicare),0256T,7558.45
-1,0256T,HCPCS,-1,Payment Amount (Medicare),0256T,1456.32
-1,0280T,HCPCS,-1,Allowed Amount (Medicare),0280T,36.4
-1,0280T,HCPCS,-1,Charged Amount (Medicare),0280T,482.17
-1,0280T,HCPCS,-1,Payment Amount (Medicare),0280T,29.09
-1,10021,HCPCS,-1,Allowed Amount (Medicare),10021,113.52
-1,10021,HCPCS,-1,Charged Amount (Medicare),10021,294.68
-1,10021,HCPCS,-1,Payment Amount (Medicare),10021,88.09
-1,10022,HCPCS,-1,Allowed Amount (Medicare),10022,98.04
-1,10022,HCPCS,-1,Charged Amount (Medicare),10022,293.52
-1,10022,HCPCS,-1,Payment Amount (Medicare),10022,76.56
-1,11008,HCPCS,-1,Allowed Amount (Medicare),11008,267.35
-1,11008,HCPCS,-1,Charged Amount (Medicare),11008,669
-1,11008,HCPCS,-1,Payment Amount (Medicare),11008,206.4
-1,11045,HCPCS,-1,Allowed Amount (Medicare),11045,29.46
-1,11045,HCPCS,-1,Charged Amount (Medicare),11045,87.28
-1,11045,HCPCS,-1,Payment Amount (Medicare),11045,23.39
-1,11300,HCPCS,-1,Allowed Amount (Medicare),11300,44.01
-1,11300,HCPCS,-1,Charged Amount (Medicare),11300,110.21
-1,11300,HCPCS,-1,Payment Amount (Medicare),11300,33.02
-1,11404,HCPCS,-1,Allowed Amount (Medicare),11404,197.38
-1,11404,HCPCS,-1,Charged Amount (Medicare),11404,612.56
-1,11404,HCPCS,-1,Payment Amount (Medicare),11404,155.22
-1,11446,HCPCS,-1,Allowed Amount (Medicare),11446,377.12
-1,11446,HCPCS,-1,Charged Amount (Medicare),11446,865.94
-1,11446,HCPCS,-1,Payment Amount (Medicare),11446,296.46
-1,11462,HCPCS,-1,Allowed Amount (Medicare),11462,396.96
-1,11462,HCPCS,-1,Charged Amount (Medicare),11462,397
-1,11462,HCPCS,-1,Payment Amount (Medicare),11462,304.84
-1,11620,HCPCS,-1,Allowed Amount (Medicare),11620,149.31
-1,11620,HCPCS,-1,Charged Amount (Medicare),11620,189.32
-1,11620,HCPCS,-1,Payment Amount (Medicare),11620,112.32
-1,11621,HCPCS,-1,Allowed Amount (Medicare),11621,164.13
-1,11621,HCPCS,-1,Charged Amount (Medicare),11621,304.97
-1,11621,HCPCS,-1,Payment Amount (Medicare),11621,127.71
-1,11622,HCPCS,-1,Allowed Amount (Medicare),11622,158.3
-1,11622,HCPCS,-1,Charged Amount (Medicare),11622,378.74
-1,11622,HCPCS,-1,Payment Amount (Medicare),11622,123.29
-1,11755,HCPCS,-1,Allowed Amount (Medicare),11755,126.31
-1,11755,HCPCS,-1,Charged Amount (Medicare),11755,190.62
-1,11755,HCPCS,-1,Payment Amount (Medicare),11755,97.68
-1,12004,HCPCS,-1,Allowed Amount (Medicare),12004,104.02
-1,12004,HCPCS,-1,Charged Amount (Medicare),12004,297.87
-1,12004,HCPCS,-1,Payment Amount (Medicare),12004,80.49
-1,12013,HCPCS,-1,Allowed Amount (Medicare),12013,67.07
-1,12013,HCPCS,-1,Charged Amount (Medicare),12013,451.91
-1,12013,HCPCS,-1,Payment Amount (Medicare),12013,52.46
-1,12035,HCPCS,-1,Allowed Amount (Medicare),12035,128.09
-1,12035,HCPCS,-1,Charged Amount (Medicare),12035,650.02
-1,12035,HCPCS,-1,Payment Amount (Medicare),12035,102.15
-1,13121,HCPCS,-1,Allowed Amount (Medicare),13121,330.51
-1,13121,HCPCS,-1,Charged Amount (Medicare),13121,728.36
-1,13121,HCPCS,-1,Payment Amount (Medicare),13121,261.26
-1,14020,HCPCS,-1,Allowed Amount (Medicare),14020,623.58
-1,14020,HCPCS,-1,Charged Amount (Medicare),14020,1336.2
-1,14020,HCPCS,-1,Payment Amount (Medicare),14020,493.73
-1,14060,HCPCS,-1,Allowed Amount (Medicare),14060,697.35
-1,14060,HCPCS,-1,Charged Amount (Medicare),14060,1671.78
-1,14060,HCPCS,-1,Payment Amount (Medicare),14060,552.34
-1,14302,HCPCS,-1,Allowed Amount (Medicare),14302,256.8
-1,14302,HCPCS,-1,Charged Amount (Medicare),14302,1015.41
-1,14302,HCPCS,-1,Payment Amount (Medicare),14302,204.58
-1,14350,HCPCS,-1,Allowed Amount (Medicare),14350,595.53
-1,14350,HCPCS,-1,Charged Amount (Medicare),14350,909.09
-1,14350,HCPCS,-1,Payment Amount (Medicare),14350,476.42
-1,15003,HCPCS,-1,Allowed Amount (Medicare),15003,38.62
-1,15003,HCPCS,-1,Charged Amount (Medicare),15003,232.01
-1,15003,HCPCS,-1,Payment Amount (Medicare),15003,30.86
-1,15040,HCPCS,-1,Allowed Amount (Medicare),15040,197.26
-1,15040,HCPCS,-1,Charged Amount (Medicare),15040,375
-1,15040,HCPCS,-1,Payment Amount (Medicare),15040,157.8
-1,15050,HCPCS,-1,Allowed Amount (Medicare),15050,399.45
-1,15050,HCPCS,-1,Charged Amount (Medicare),15050,532.86
-1,15050,HCPCS,-1,Payment Amount (Medicare),15050,317.02
-1,15110,HCPCS,-1,Allowed Amount (Medicare),15110,677.82
-1,15110,HCPCS,-1,Charged Amount (Medicare),15110,1529.5
-1,15110,HCPCS,-1,Payment Amount (Medicare),15110,542.25
-1,15150,HCPCS,-1,Allowed Amount (Medicare),15150,60.6
-1,15150,HCPCS,-1,Charged Amount (Medicare),15150,2796.96
-1,15150,HCPCS,-1,Payment Amount (Medicare),15150,48.49
-1,15241,HCPCS,-1,Allowed Amount (Medicare),15241,153.15
-1,15241,HCPCS,-1,Charged Amount (Medicare),15241,510
-1,15241,HCPCS,-1,Payment Amount (Medicare),15241,122.52
-1,15600,HCPCS,-1,Allowed Amount (Medicare),15600,179.21
-1,15600,HCPCS,-1,Charged Amount (Medicare),15600,805
-1,15600,HCPCS,-1,Payment Amount (Medicare),15600,131.9
-1,15630,HCPCS,-1,Allowed Amount (Medicare),15630,442.41
-1,15630,HCPCS,-1,Charged Amount (Medicare),15630,1610.88
-1,15630,HCPCS,-1,Payment Amount (Medicare),15630,350.96
-1,15734,HCPCS,-1,Allowed Amount (Medicare),15734,967.53
-1,15734,HCPCS,-1,Charged Amount (Medicare),15734,4991.9
-1,15734,HCPCS,-1,Payment Amount (Medicare),15734,768.25
-1,15750,HCPCS,-1,Allowed Amount (Medicare),15750,754.01
-1,15750,HCPCS,-1,Charged Amount (Medicare),15750,2730.44
-1,15750,HCPCS,-1,Payment Amount (Medicare),15750,594.33
-1,15756,HCPCS,-1,Allowed Amount (Medicare),15756,2276.68
-1,15756,HCPCS,-1,Charged Amount (Medicare),15756,8292
-1,15756,HCPCS,-1,Payment Amount (Medicare),15756,1821.35
-1,15757,HCPCS,-1,Allowed Amount (Medicare),15757,2139.96
-1,15757,HCPCS,-1,Charged Amount (Medicare),15757,11942.2
-1,15757,HCPCS,-1,Payment Amount (Medicare),15757,1710.67
-1,15777,HCPCS,-1,Allowed Amount (Medicare),15777,214.38
-1,15777,HCPCS,-1,Charged Amount (Medicare),15777,795.89
-1,15777,HCPCS,-1,Payment Amount (Medicare),15777,170.56
-1,15788,HCPCS,-1,Allowed Amount (Medicare),15788,422.46
-1,15788,HCPCS,-1,Charged Amount (Medicare),15788,610.5
-1,15788,HCPCS,-1,Payment Amount (Medicare),15788,332.26
-1,15789,HCPCS,-1,Allowed Amount (Medicare),15789,546.7
-1,15789,HCPCS,-1,Charged Amount (Medicare),15789,889.65
-1,15789,HCPCS,-1,Payment Amount (Medicare),15789,417.48
-1,15851,HCPCS,-1,Allowed Amount (Medicare),15851,82.61
-1,15851,HCPCS,-1,Charged Amount (Medicare),15851,132.46
-1,15851,HCPCS,-1,Payment Amount (Medicare),15851,64.58
-1,15950,HCPCS,-1,Allowed Amount (Medicare),15950,548.82
-1,15950,HCPCS,-1,Charged Amount (Medicare),15950,1500
-1,15950,HCPCS,-1,Payment Amount (Medicare),15950,439.05
-1,15958,HCPCS,-1,Allowed Amount (Medicare),15958,895.58
-1,15958,HCPCS,-1,Charged Amount (Medicare),15958,2271
-1,15958,HCPCS,-1,Payment Amount (Medicare),15958,716.46
-1,17000,HCPCS,-1,Allowed Amount (Medicare),17000,68.23
-1,17000,HCPCS,-1,Charged Amount (Medicare),17000,125.34
-1,17000,HCPCS,-1,Payment Amount (Medicare),17000,49.41
-1,17261,HCPCS,-1,Allowed Amount (Medicare),17261,118.81
-1,17261,HCPCS,-1,Charged Amount (Medicare),17261,210.74
-1,17261,HCPCS,-1,Payment Amount (Medicare),17261,91.2
-1,17266,HCPCS,-1,Allowed Amount (Medicare),17266,196.4
-1,17266,HCPCS,-1,Charged Amount (Medicare),17266,455.29
-1,17266,HCPCS,-1,Payment Amount (Medicare),17266,153.13
-1,17270,HCPCS,-1,Allowed Amount (Medicare),17270,126.23
-1,17270,HCPCS,-1,Charged Amount (Medicare),17270,203.75
-1,17270,HCPCS,-1,Payment Amount (Medicare),17270,97.2
-1,17272,HCPCS,-1,Allowed Amount (Medicare),17272,165.28
-1,17272,HCPCS,-1,Charged Amount (Medicare),17272,268.32
-1,17272,HCPCS,-1,Payment Amount (Medicare),17272,128.33
-1,17284,HCPCS,-1,Allowed Amount (Medicare),17284,251.43
-1,17284,HCPCS,-1,Charged Amount (Medicare),17284,443.09
-1,17284,HCPCS,-1,Payment Amount (Medicare),17284,194.95
-1,19000,HCPCS,-1,Allowed Amount (Medicare),19000,74.47
-1,19000,HCPCS,-1,Charged Amount (Medicare),19000,232.54
-1,19000,HCPCS,-1,Payment Amount (Medicare),19000,58.11
-1,19297,HCPCS,-1,Allowed Amount (Medicare),19297,87.63
-1,19297,HCPCS,-1,Charged Amount (Medicare),19297,281.14
-1,19297,HCPCS,-1,Payment Amount (Medicare),19297,70.1
-1,19298,HCPCS,-1,Allowed Amount (Medicare),19298,651.98
-1,19298,HCPCS,-1,Charged Amount (Medicare),19298,2214.7
-1,19298,HCPCS,-1,Payment Amount (Medicare),19298,520.31
-1,19301,HCPCS,-1,Allowed Amount (Medicare),19301,643.03
-1,19301,HCPCS,-1,Charged Amount (Medicare),19301,1868.6
-1,19301,HCPCS,-1,Payment Amount (Medicare),19301,509.59
-1,19350,HCPCS,-1,Allowed Amount (Medicare),19350,614.23
-1,19350,HCPCS,-1,Charged Amount (Medicare),19350,2516.25
-1,19350,HCPCS,-1,Payment Amount (Medicare),19350,491.39
-1,19367,HCPCS,-1,Allowed Amount (Medicare),19367,1744.39
-1,19367,HCPCS,-1,Charged Amount (Medicare),19367,9478.08
-1,19367,HCPCS,-1,Payment Amount (Medicare),19367,1395.51
-1,20200,HCPCS,-1,Allowed Amount (Medicare),20200,86.51
-1,20200,HCPCS,-1,Charged Amount (Medicare),20200,1619
-1,20200,HCPCS,-1,Payment Amount (Medicare),20200,69.21
-1,20245,HCPCS,-1,Allowed Amount (Medicare),20245,487.99
-1,20245,HCPCS,-1,Charged Amount (Medicare),20245,1668.98
-1,20245,HCPCS,-1,Payment Amount (Medicare),20245,388.88
-1,20520,HCPCS,-1,Allowed Amount (Medicare),20520,165.74
-1,20520,HCPCS,-1,Charged Amount (Medicare),20520,213.07
-1,20520,HCPCS,-1,Payment Amount (Medicare),20520,127.12
-1,20550,HCPCS,-1,Allowed Amount (Medicare),20550,52.75
-1,20550,HCPCS,-1,Charged Amount (Medicare),20550,133.68
-1,20550,HCPCS,-1,Payment Amount (Medicare),20550,39.64
-1,20552,HCPCS,-1,Allowed Amount (Medicare),20552,46.44
-1,20552,HCPCS,-1,Charged Amount (Medicare),20552,166.05
-1,20552,HCPCS,-1,Payment Amount (Medicare),20552,35.19
-1,20555,HCPCS,-1,Allowed Amount (Medicare),20555,331.09
-1,20555,HCPCS,-1,Charged Amount (Medicare),20555,460
-1,20555,HCPCS,-1,Payment Amount (Medicare),20555,264.13
-1,20612,HCPCS,-1,Allowed Amount (Medicare),20612,58.19
-1,100,HCPCS,-1,Allowed Amount (Medicare),100,255.38
-1,100,HCPCS,-1,Charged Amount (Medicare),100,1548.83
-1,100,HCPCS,-1,Payment Amount (Medicare),100,204.31
-1,190,HCPCS,-1,Allowed Amount (Medicare),190,143.27
-1,190,HCPCS,-1,Charged Amount (Medicare),190,747.24
-1,190,HCPCS,-1,Payment Amount (Medicare),190,113.44
-1,218,HCPCS,-1,Allowed Amount (Medicare),218,392.51
-1,218,HCPCS,-1,Charged Amount (Medicare),218,2556.76
-1,218,HCPCS,-1,Payment Amount (Medicare),218,314
-1,406,HCPCS,-1,Allowed Amount (Medicare),406,438.87
-1,406,HCPCS,-1,Charged Amount (Medicare),406,438.87
-1,406,HCPCS,-1,Payment Amount (Medicare),406,351.1
-1,500,HCPCS,-1,Allowed Amount (Medicare),500,399.83
-1,500,HCPCS,-1,Charged Amount (Medicare),500,1381.6
-1,500,HCPCS,-1,Payment Amount (Medicare),500,316.62
-1,540,HCPCS,-1,Allowed Amount (Medicare),540,363.88
-1,540,HCPCS,-1,Charged Amount (Medicare),540,2402.88
-1,540,HCPCS,-1,Payment Amount (Medicare),540,288.69
-1,563,HCPCS,-1,Allowed Amount (Medicare),563,870.24
-1,563,HCPCS,-1,Charged Amount (Medicare),563,4946.73
-1,563,HCPCS,-1,Payment Amount (Medicare),563,696.53
-1,567,HCPCS,-1,Allowed Amount (Medicare),567,685.04
-1,567,HCPCS,-1,Charged Amount (Medicare),567,3645.76
-1,567,HCPCS,-1,Payment Amount (Medicare),567,545.6
-1,770,HCPCS,-1,Allowed Amount (Medicare),770,540.38
-1,770,HCPCS,-1,Charged Amount (Medicare),770,3307.19
-1,770,HCPCS,-1,Payment Amount (Medicare),770,431.89
-1,0078T,HCPCS,-1,Allowed Amount (Medicare),0078T,1100.5
-1,0078T,HCPCS,-1,Charged Amount (Medicare),0078T,7380.36
-1,0078T,HCPCS,-1,Payment Amount (Medicare),0078T,880.4
-1,880,HCPCS,-1,Allowed Amount (Medicare),880,654.31
-1,880,HCPCS,-1,Charged Amount (Medicare),880,3874.82
-1,880,HCPCS,-1,Payment Amount (Medicare),880,523.34
-1,938,HCPCS,-1,Allowed Amount (Medicare),938,162.72
-1,938,HCPCS,-1,Charged Amount (Medicare),938,1041.16
-1,126,HCPCS,-1,Allowed Amount (Medicare),126,75.6
-1,126,HCPCS,-1,Charged Amount (Medicare),126,430.81
-1,126,HCPCS,-1,Payment Amount (Medicare),126,59.2
-1,147,HCPCS,-1,Allowed Amount (Medicare),147,196.66
-1,147,HCPCS,-1,Charged Amount (Medicare),147,722.57
-1,147,HCPCS,-1,Payment Amount (Medicare),147,153.86
-1,528,HCPCS,-1,Allowed Amount (Medicare),528,242.46
-1,528,HCPCS,-1,Charged Amount (Medicare),528,1443.58
-1,528,HCPCS,-1,Payment Amount (Medicare),528,193.04
-1,537,HCPCS,-1,Allowed Amount (Medicare),537,271.71
-1,537,HCPCS,-1,Charged Amount (Medicare),537,1897.63
-1,537,HCPCS,-1,Payment Amount (Medicare),537,215.39
-1,542,HCPCS,-1,Allowed Amount (Medicare),542,507.65
-1,542,HCPCS,-1,Charged Amount (Medicare),542,1334.03
-1,542,HCPCS,-1,Payment Amount (Medicare),542,406.12
-1,562,HCPCS,-1,Allowed Amount (Medicare),562,783.57
-1,562,HCPCS,-1,Charged Amount (Medicare),562,4123.62
-1,562,HCPCS,-1,Payment Amount (Medicare),562,624.77
-1,600,HCPCS,-1,Allowed Amount (Medicare),600,265.53
-1,600,HCPCS,-1,Charged Amount (Medicare),600,1461.47
-1,600,HCPCS,-1,Payment Amount (Medicare),600,210.17
-1,630,HCPCS,-1,Allowed Amount (Medicare),630,250.73
-1,630,HCPCS,-1,Charged Amount (Medicare),630,1472.31
-1,630,HCPCS,-1,Payment Amount (Medicare),630,198.11
-1,702,HCPCS,-1,Allowed Amount (Medicare),702,123.57
-1,702,HCPCS,-1,Charged Amount (Medicare),702,830.91
-1,702,HCPCS,-1,Payment Amount (Medicare),702,98.85
-1,750,HCPCS,-1,Allowed Amount (Medicare),750,99.82
-1,750,HCPCS,-1,Charged Amount (Medicare),750,613.1
-1,750,HCPCS,-1,Payment Amount (Medicare),750,78.94
-1,830,HCPCS,-1,Allowed Amount (Medicare),830,134.32
-1,830,HCPCS,-1,Charged Amount (Medicare),830,858.47
-1,830,HCPCS,-1,Payment Amount (Medicare),830,105.34
-1,0101T,HCPCS,-1,Allowed Amount (Medicare),0101T,1274.4
-1,0101T,HCPCS,-1,Charged Amount (Medicare),0101T,1532.73
-1,20612,HCPCS,-1,Charged Amount (Medicare),20612,165.92
-1,20612,HCPCS,-1,Payment Amount (Medicare),20612,43.83
-1,20615,HCPCS,-1,Allowed Amount (Medicare),20615,194.07
-1,20615,HCPCS,-1,Charged Amount (Medicare),20615,426
-1,20615,HCPCS,-1,Payment Amount (Medicare),20615,154.42
-1,20665,HCPCS,-1,Allowed Amount (Medicare),20665,94.25
-1,20665,HCPCS,-1,Charged Amount (Medicare),20665,375.05
-1,20665,HCPCS,-1,Payment Amount (Medicare),20665,75
-1,20938,HCPCS,-1,Allowed Amount (Medicare),20938,149.57
-1,20938,HCPCS,-1,Charged Amount (Medicare),20938,802.38
-1,20938,HCPCS,-1,Payment Amount (Medicare),20938,118.08
-1,20974,HCPCS,-1,Allowed Amount (Medicare),20974,69.84
-1,20974,HCPCS,-1,Charged Amount (Medicare),20974,396.84
-1,20974,HCPCS,-1,Payment Amount (Medicare),20974,53.84
-1,20985,HCPCS,-1,Allowed Amount (Medicare),20985,140.48
-1,20985,HCPCS,-1,Charged Amount (Medicare),20985,634.18
-1,20985,HCPCS,-1,Payment Amount (Medicare),20985,111.66
-1,21012,HCPCS,-1,Allowed Amount (Medicare),21012,201.9
-1,21012,HCPCS,-1,Charged Amount (Medicare),21012,1167.17
-1,21012,HCPCS,-1,Payment Amount (Medicare),21012,156.88
-1,21014,HCPCS,-1,Allowed Amount (Medicare),21014,344.23
-1,21014,HCPCS,-1,Charged Amount (Medicare),21014,1222.03
-1,21014,HCPCS,-1,Payment Amount (Medicare),21014,270.47
-1,21085,HCPCS,-1,Allowed Amount (Medicare),21085,742.61
-1,21085,HCPCS,-1,Charged Amount (Medicare),21085,1278.88
-1,21085,HCPCS,-1,Payment Amount (Medicare),21085,590.26
-1,21240,HCPCS,-1,Allowed Amount (Medicare),21240,561.02
-1,21240,HCPCS,-1,Charged Amount (Medicare),21240,2701.21
-1,21240,HCPCS,-1,Payment Amount (Medicare),21240,447.61
-1,21558,HCPCS,-1,Allowed Amount (Medicare),21558,1520.59
-1,21558,HCPCS,-1,Charged Amount (Medicare),21558,4100
-1,21558,HCPCS,-1,Payment Amount (Medicare),21558,1216.47
-1,21935,HCPCS,-1,Allowed Amount (Medicare),21935,1074.26
-1,21935,HCPCS,-1,Charged Amount (Medicare),21935,2544.49
-1,21935,HCPCS,-1,Payment Amount (Medicare),21935,856.41
-1,22210,HCPCS,-1,Allowed Amount (Medicare),22210,1768.7
-1,22210,HCPCS,-1,Charged Amount (Medicare),22210,10000
-1,22210,HCPCS,-1,Payment Amount (Medicare),22210,1414.96
-1,22305,HCPCS,-1,Allowed Amount (Medicare),22305,188.58
-1,22305,HCPCS,-1,Charged Amount (Medicare),22305,648.98
-1,22305,HCPCS,-1,Payment Amount (Medicare),22305,146.68
-1,22522,HCPCS,-1,Allowed Amount (Medicare),22522,220.04
-1,22522,HCPCS,-1,Charged Amount (Medicare),22522,640.7
-1,22522,HCPCS,-1,Payment Amount (Medicare),22522,175.97
-1,22532,HCPCS,-1,Allowed Amount (Medicare),22532,696.41
-1,22532,HCPCS,-1,Charged Amount (Medicare),22532,5558.46
-1,22532,HCPCS,-1,Payment Amount (Medicare),22532,501.14
-1,22610,HCPCS,-1,Allowed Amount (Medicare),22610,618.31
-1,22610,HCPCS,-1,Charged Amount (Medicare),22610,4781.42
-1,22610,HCPCS,-1,Payment Amount (Medicare),22610,491.07
-1,22612,HCPCS,-1,Allowed Amount (Medicare),22612,1041.95
-1,22612,HCPCS,-1,Charged Amount (Medicare),22612,4896.2
-1,22612,HCPCS,-1,Payment Amount (Medicare),22612,824.48
-1,22634,HCPCS,-1,Allowed Amount (Medicare),22634,327.03
-1,22634,HCPCS,-1,Charged Amount (Medicare),22634,1633.06
-1,22634,HCPCS,-1,Payment Amount (Medicare),22634,258.32
-1,22830,HCPCS,-1,Allowed Amount (Medicare),22830,308.37
-1,22830,HCPCS,-1,Charged Amount (Medicare),22830,3079.81
-1,22830,HCPCS,-1,Payment Amount (Medicare),22830,244.21
-1,22845,HCPCS,-1,Allowed Amount (Medicare),22845,516.01
-1,22845,HCPCS,-1,Charged Amount (Medicare),22845,2945.43
-1,22845,HCPCS,-1,Payment Amount (Medicare),22845,406.15
